stop_id,stop_name,stop_lat,stop_lon,location_type
17068,"Cto. Colonias x 64-D",20.9379730,-89.6367150,0
17214,"C-50 x 35 Fracc. La Huerta",20.9822673,-89.6126890,0
16753,"Parque Gran Herradura Poniente",20.9913350,-89.7180560,0
16377,"Av. Alfredo Barrera x 52",20.9958628,-89.6487710,0
15978,"Chedraui Selecto Norte",21.0286685,-89.6311002,0
17054,"Ex Fuente Maya",20.9511270,-89.5922080,0
14495,"Fidel Velázquez",20.9676211,-89.5655052,0
16218,"Av. Tecnológico x 19-A",21.0128100,-89.6242600,0
16374,"ISSSTE Hospital Regional Mérida",20.9951800,-89.6396900,0
16712,"C-31 x 76-A Fracc. La Perla",21.0052650,-89.6971000,0
15822,"Inicio de ruta",20.9425279,-89.6389747,0
15894,"Fin de ruta",20.9424664,-89.6380988,0
17178,"C-18 x 13 Col. Itzimna",20.9963150,-89.6080760,0
16813,"C-31 x Plaza Jade",21.0043700,-89.7005930,0
15993,"Av. Mérida 2000 x 128",21.0036509,-89.6653626,0
14536,"Universidad Marista",21.0476867,-89.6195883,0
16494,"Glorieta Siglo XXI",21.0342462,-89.6320017,0
16688,"Fin de ruta",20.9635486,-89.6245122,0
13091,"Melchor Ocampo",20.9749143,-89.5651345,0
17067,"Escuela Vasco de Quiroga",20.9379210,-89.6284700,0
16336,"C-39 x 80 Col. Centro",20.9825900,-89.6341100,0
16185,"C-45-I x 114-A Fracc. Las Américas",21.0872300,-89.6658300,0
17086,"Parque Chichen Itzá",20.9639830,-89.5801120,0
16453,"C-13 x 28 Fracc. Prado Chuburna",21.0212600,-89.6414200,0
15797,"Inicio de ruta",20.9690587,-89.6214759,0
14479,"Kanasín",20.9421271,-89.5783411,0
16378,"IMSS Subdelegación Mérida Norte",20.9956200,-89.6448300,0
15809,"Inicio de ruta",20.9692341,-89.6214384,0
16351,"C-66 x 39 Col. Centro",20.9816600,-89.6253100,0
16903,"CFE Ciudad Caucel",20.9949290,-89.6970480,0
17072,"Boxito Av. Fuerza Aérea",20.9393490,-89.6480160,0
16091,"Av. Yucatán x 60",21.0010200,-89.5910750,0
17133,"C. Colonias Oriente",20.9810995,-89.5842258,0
16646,"​Asilo Brunet Celarain",20.9902180,-89.6232970,0
17177,"Av. Libano x 19",21.0033680,-89.6103620,0
16481,"Preparatoria Estatal No. 8",21.0339300,-89.6522200,0
16254,"Plaza Santa Monica",21.0581200,-89.6428300,0
16270,"Circuito Colonias",20.9968000,-89.6213400,0
14426,"Diamante Opichén",20.9383495,-89.6958490,0
16696,"C-39-A x 110 Fracc. Ciudad Caucel",21.0055120,-89.7185130,0
16812,"C-31 x 90 Fracc. Ciudad Caucel",21.0051380,-89.7050870,0
16107,"Citibanamex Montealbán",21.0211030,-89.6011023,0
16591,"Plaza Odara",21.0086840,-89.5772290,0
12865,"Xmatkuil",20.9120959,-89.6202307,0
16032,"CONAGUA",20.9474760,-89.6522359,0
16275,"C-62 x 29 Col. Alcala Martin",20.9897100,-89.6220400,0
16310,"Inicio de ruta",20.9640795,-89.6179891,0
15876,"retorno de ruta",20.8812370,-89.7466207,0
16886,"C-95 x 94 Fracc. Ciudad Caucel",20.9877780,-89.7106960,0
15938,"Av. Andrés García Lavín x 41",21.0252686,-89.6051201,0
16020,"Av. Mérida 2000 x 53",20.9691317,-89.6637587,0
17140,"Cementerio Kanasín",20.9376773,-89.5626503,0
17174,"C-7-B x 14 Comisaria Santa Gertudris Copo",21.0393690,-89.5942170,0
15182,"San Haroldo II",20.9287774,-89.5965722,0
16809,"Centro Acuático Ciudad Caucel",21.0061340,-89.7094790,0
16274,"C-60 X 25 Col. Alcala Martin",20.9915100,-89.6203300,0
17137,"Héroes",20.9817009,-89.5652519,0
16109,"Av. Andrés García Lavín x 41",21.0256238,-89.6053296,0
17073,"Boxito Av. Fuerza Aérea",20.9394480,-89.6478410,0
14433,"ISSSTE Susulá",20.9693571,-89.6899164,0
15800,"Fin de ruta",20.9689235,-89.6215028,0
16947,"C-100 x 117-F Diag. Fracc. Ciudad Caucel II",20.9926279,-89.7153006,0
15936,"Av. Correa Rachó x 5",21.0058845,-89.5901750,0
16419,"CENDI No. 1 Felipa Poot",20.9994100,-89.6269900,0
15941,"Parque Cinco Colonias",20.9342789,-89.6143578,0
16410,"Av. Cupules x 30",20.9962700,-89.6317400,0
16256,"Ford Américas",21.0559000,-89.6415100,0
16093,"Sams Club Oriente",21.0029147,-89.5940427,0
16037,"C-66 x 99-A Obrera",20.9418451,-89.6420381,0
16625,"​Centro Estatal de Información sobre Seguridad Púb",20.9222060,-89.6903700,0
16126,"C-51 x 46 Fco. de Montejo",21.0308769,-89.6446884,0
16999,"C-71 x 74 Col. Centro",20.9621500,-89.6338200,0
16610,"Carretera Mérida Motul x 22",21.0288370,-89.5595660,0
16573,"Fin de ruta",20.9669499,-89.6195930,0
16804,"C-31 x 110-D Fracc. Ciudad Caucel II",21.0108540,-89.7208710,0
17176,"Av. Libano x 17",21.0037540,-89.6104940,0
15885,"retorno de ruta",20.9904613,-89.5383382,0
16516,"Royal Plaza Campocielo",21.0590700,-89.6417700,0
15813,"Fin de ruta",20.9694406,-89.6213916,0
16036,"Parque La Mariposa",20.9398403,-89.6433794,0
16415,"C-18 x 23 Col. Yucatán",20.9935300,-89.6259100,0
16051,"Centenario del Ejército Mexicano x 125",20.9318060,-89.6089090,0
15892,"Fin de ruta",20.9424828,-89.6389049,0
16345,"C-25 x 10 Col. Garcia Ginerés",20.9854506,-89.6277418,0
16135,"Parque del Reloj Chenkú",21.0055940,-89.6578900,0
16428,"C-16 x 28 Col. Chuburna",21.0088200,-89.6285600,0
16278,"C-62 x 39 Col. Centro",20.9811700,-89.6221200,0
15952,"C-14 x 25-B Benito Juárez Oriente",20.9595840,-89.5703749,0
15788,"Inicio de ruta",20.9692441,-89.6214384,0
16287,"Facultad de Ingeniería",21.0490200,-89.6401200,0
16242,"Parque San Antonio Hool",21.0695400,-89.6530800,0
16431,"C-21 Diagn. x 36 Col. San Luis",21.0150100,-89.6491800,0
16755,"C-100 x 117-A-1 Diag. Fracc. Ciudad Caucel II",20.9946090,-89.7137700,0
16523,"BIMBO Parque Industrial",21.0661800,-89.6383900,0
16179,"C-100-2 x 49-D Fracc. Las Américas",21.0812600,-89.6569400,0
16150,"Av. Mérida 2000 x 59-A2",20.9877870,-89.6635070,0
16201,"BMW-Hyundai",21.0544300,-89.6309300,0
15848,"Inicio de ruta",20.9690086,-89.6214813,0
16628,"​PROALMEX",21.0233400,-89.5645380,0
17011,"Av. Itzáes x 79",20.9573870,-89.6427760,0
16946,"C-100 x 117-F Diag. Fracc. Ciudad Caucel II",20.9923069,-89.7156710,0
16128,"Super Akí Fco de Montejo",21.0269780,-89.6481000,0
16533,"Planta MASECA Mérida",21.0921100,-89.6381100,0
17136,"Héroes",20.9818608,-89.5646993,0
17187,"Torre Triada",21.0115720,-89.6087940,0
14533,"Facultad de Ingeniería UADY",21.0466754,-89.6411217,0
15872,"Inicio de ruta",20.9691038,-89.6214652,0
15934,"Los Arcos",21.0047872,-89.5851375,0
16734,"Walmart Caucel",20.9964850,-89.6745420,0
16651,"​Clínica Médica Madero",20.9673180,-89.6534840,0
17058,"Angry Angus Cto. Colonias",20.9397990,-89.5992460,0
16284,"Glorieta Los Cilindros",21.0815800,-89.6598200,0
17141,"Kanasín",20.9431684,-89.5766136,0
16719,"Corralón Canek",20.9916580,-89.6671520,0
16915,"C-69 x 82 Fracc. Ciudad Caucel",20.9936930,-89.6998660,0
16649,"​Av. Jacinto Canek x Circuito Colonias",20.9837380,-89.6543540,0
16739,"Av. Jacinto Canek x Av. Zamná",20.9857520,-89.6576910,0
16583,"Inicio de ruta",20.9221206,-89.6872705,0
16988,"C-20-A x 27 Umán",20.8771180,-89.7503480,0
16357,"Hospital Regional Benito Juarez IMSS",20.9875341,-89.6387714,0
17185,"C-7-B x 22 Comisaria Santa Gertudris Copo",21.0407770,-89.6006950,0
16987,"La Guadalupe",20.8853298,-89.7481519,0
16309,"Fin de ruta",20.9669298,-89.6194696,0
16047,"Parque Serapio Rendón",20.9320300,-89.6170340,0
15191,"Real Montejo",21.0362490,-89.6546077,0
16567,"Fin de ruta",20.9669599,-89.6196145,0
15884,"retorno de ruta",20.9988587,-89.5548924,0
16149,"Plaza Canek",20.9887509,-89.6625893,0
16474,"Parque Fco. de Montejo II",21.0286738,-89.6521714,0
16204,"Plaza The Harbor",21.0463400,-89.6299700,0
17037,"Cto. Colonias x 17",20.9379770,-89.6098460,0
17010,"C-71 x 64 Col. Centro",20.9612921,-89.6274205,0
16420,"CENDI No. 1 Felipa Poot",20.9997100,-89.6269900,0
15962,"Parroquia El Buen Pastor",21.0027544,-89.5736261,0
15998,"Av. Mérida 2000 x 67",20.9607863,-89.6636351,0
16424,"Facultad de Contaduría UADY",21.0036800,-89.6294500,0
16500,"Centro de Servicios Yucatán SSP",21.0374700,-89.6325500,0
16124,"CICY",21.0303340,-89.6361010,0
16662,"Av. Benito Juárez x Av. Pedro Sainz de Baranda",20.9313980,-89.6753084,0
16484,"C-50 x 49-C Fracc. Francisco de Montejo",21.0336800,-89.6455600,0
16975,"INTECH",20.9081610,-89.7172240,0
16224,"Dunosusa Las Américas II",21.0742700,-89.6581300,0
15915,"C-29 x 36-B San Ramón Norte",21.0328241,-89.6091809,0
16537,"Norte Mérida",21.1049380,-89.6449086,0
17179,"C-18 x 17 Col. Itzimna",20.9945310,-89.6090640,0
16066,"Cruz Roja Oriente",20.9601149,-89.5807400,0
17108,"Parque Kanasín",20.9351406,-89.5581385,0
16441,"Iglesia de Chuburna Hidalgo",21.0114834,-89.6321195,0
16497,"C-20-B x 3 Col. Xcumpich",21.0395600,-89.6346600,0
16824,"Av. Cronista Deportivo x 73",20.9935210,-89.7106260,0
16355,"Parque de las Américas",20.9877200,-89.6319500,0
16174,"Fin de ruta",20.9660883,-89.6214652,0
15939,"C-73 x 38 Montes de Amé",21.0319179,-89.6209346,0
14538,"Universidad Marista",21.0472361,-89.6201410,0
16611,"Plaza Gran Saudela",21.0257090,-89.5625800,0
16138,"Av. Mérida 2000 x 43-B",20.9995291,-89.6641290,0
15957,"IMSS Fracc. del Parque",20.9697744,-89.5874125,0
16236,"Glorieta Los Gansos de Polo",21.0746100,-89.6594800,0
16346,"Preparatoria Iberoamericana",20.9872000,-89.6298500,0
16122,"Chedraui Selecto Norte",21.0279975,-89.6306548,0
16090,"Los Arcos",21.0042514,-89.5856419,0
15168,"Fiscalía",20.9574070,-89.6980643,0
14555,"Motul",21.0214703,-89.5654082,0
16001,"Atlantida",20.9859861,-89.6559639,0
16208,"Plaza Via",21.0394300,-89.6376900,0
16086,"Macroplaza",20.9994000,-89.5723100,0
16998,"C-71 x 78 Col. Centro",20.9624420,-89.6366260,0
15955,"Centros de Estudios CTM",20.9653551,-89.5898478,0
847,"Av. Itzáes x 71",20.9620928,-89.6416308,0
15171,"Crío",20.9609136,-89.6948349,0
16276,"Consulado EU",20.9884400,-89.6198100,0
17139,"Jaraneros",20.9399221,-89.5693075,0
15975,"Suzuki Siglo XXI",21.0315791,-89.6275169,0
17083,"UTM",20.9382580,-89.6162260,0
15891,"Inicio de ruta",20.9424728,-89.6388137,0
15817,"Retorno de ruta",21.0266557,-89.5710144,0
16154,"Av. Mérida 2000 x 33",20.9699779,-89.6634637,0
15693,"Academia de Policía",20.9228672,-89.6874958,0
16062,"Parque San Antonio Kaua",20.9461282,-89.5854809,0
16425,"Facultad de Contaduría UADY",21.0036800,-89.6292800,0
17071,"Av. Fuerza Aérea x 66-B",20.9379950,-89.6462360,0
17014,"Fin de ruta",20.9622261,-89.6228653,0
733,"Parque de María Luisa",20.9351858,-89.6062254,0
16262,"C.50 x 39 Fracc. Fco. de Montejo",21.0426300,-89.6418500,0
15828,"CRIT",21.0413033,-89.6525520,0
17147,"Ateneo",21.0308922,-89.6045838,0
16819,"Parque Los Almendros II",20.9915240,-89.7050820,0
16996,"IMSS UmÃ¡n",20.8744570,-89.7477010,0
17164,"C-52 x 51 Col. Centro",20.9725060,-89.6163910,0
15189,"Chenkú Conalep III",21.0169235,-89.6616457,0
16529,"Xcanatún Residencial",21.0845900,-89.6367100,0
16972,"Acim",20.9169200,-89.7036780,0
15970,"Instituto Cumbres",21.0172972,-89.5909259,0
15187,"Jacinto Canek",20.9966115,-89.6729649,0
17080,"Cto. Colonias x 64-J",20.9378240,-89.6417160,0
17038,"Recinto de Paz Cto. Colonias",20.9381080,-89.6258480,0
15887,"retorno de ruta",21.0119259,-89.6567202,0
16311,"Fin de ruta",20.9640545,-89.6178925,0
16530,"Coliseo Yucatán",21.0889600,-89.6366100,0
16030,"Monumento a las Haciendas",21.0131860,-89.5838770,0
16041,"Parque Dolores Otero",20.9405261,-89.6249365,0
16348,"Parque de La Iberica",20.9820100,-89.6301800,0
16273,"Estadio Gral. Salvador Alvarado",20.9933800,-89.6228400,0
17201,"Residencial Cocoyoles",21.0469390,-89.6004170,0
16619,"Circuito Colonias x 67",20.9627430,-89.6478140,0
16065,"Av. Universidad Pedagógica x 17",20.9568994,-89.5828257,0
16623,"Sams Club Aviación",20.9505400,-89.6497470,0
16661,"​Junta Local de Conciliación y Arbitraje del Estad",20.9364770,-89.6693460,0
17153,"Museo del Ferrocarril",20.9764899,-89.6126416,0
15944,"C-21 x 22 María Luisa",20.9339935,-89.6070568,0
16180,"C-100-2 x 49-D Fracc. Las Américas",21.0811700,-89.6567800,0
15902,"CARD",20.9388581,-89.6021702,0
15818,"Inicio de ruta",20.9222058,-89.6873242,0
